ID,Customer Name,Sales Person (Sales Team),Coordinators,Customer Group,Zone,Total_Target,Total_Achievement,N_brands_active,Overall_Achievement_pct,is_zero_achiever
ETLCUST-01228,WIN MAX CONTROL - TIKATULI,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-00372,SIAM IT - BANANI,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01226,H.A. MACHINERY - CHOWK BAZAR,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-00325,F. K. FRIEND COMPUTER - DAKSHINKHAN,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00333,DREAMERS IT - UTTARA,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00375,JNS EMPIRE TECHNOLOGIES - AZAMPUR,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-04334,IT BANGLA SOLUTIONS - MOTIJHEEL ,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-01224,DHAKA SAFETY INTERNATIONAL LTD - PALTAN,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-00383,AMERICAN INTERNATIONAL UNIVERSITY BANGLADESH,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-03758,JAHANS IT - TURAG,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01564,AIG DISTRIBUTION AND CONSULTANCY - FAKIRAPOOL,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-04768,SUNTECH COMPUTER - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01227,SALWA CORPORATION - PALTAN,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-03164,GLOCAL TECHNOLOGY LTD - PALTAN,Md. Akram Rashid,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-01442,RENU ELECTRONIC - TONGI,Saifullah Akndah,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01232,BRILLIANT SYSTEMS - PALTAN,Md. Akram Rashid,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-01396,G FORCE COMPUTER - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-04423,BISMILLAH COMPUTERS - SREEPUR,MD. Shipon Ali,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-04636,EONTECH - MOTIJHEEL,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,15000.0,0.0,1,0.0,True
ETLCUST-01393,SHOHA ENTERPRISE - SREEPUR,MD. Shipon Ali,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00467,AL-MODINA ELECTRONICS - PATUATULI,Md Kamrul Hasan Sabuz,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00938,RATNA ELECTRONICS - NAWABPUR,Noor Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-03126,TRUST IT SOLUTION - MOTIJHEEL,Md. Akram Rashid,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,182500.0,1,,False
ETLCUST-04570,A.M.N ENTERPRISE - DILKUSHA,Zakir Hossain,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-00328,BUSINESS MACHINES AND EQUIPMENT - GULSHAN,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-03547,MAA COMPUTER - FAKIRAPOOL,Md. Akram Rashid,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-03099,ARTISAN TECHNOLOGY - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00936,NEW S.K. ENTERPRISE - GULISTAN,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00377,DESHBANDHU GROUP,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-04268,TECHSOLVE - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-03606,EASHA CONSTRUCTION - GULSHAN,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01231,HORIZON AND ASSOCIATES,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-04318,INTIMACY COMPUTER & SOLUTION - MOTIJHEEL,Zakir Hossain,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-04637,S S ENTERPRISE - GAZIPUR,Biplop Kumar,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00331,COMPUTER STORE BD - GULSHAN,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-03886,ENSIGN TECHNOLOGIES LIMITED - FAKIRAPOOL,Md. Akram Rashid,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-00337,COMPUTER PATHOLOGY - UTTARA,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00460,H. RAHMAN AND CO. - STADIUM,Md Kamrul Hasan Sabuz,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-03376,DIGITAL ENTERPRISE - MOULVIBAZAR,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-02829,SOFTYPI TECHNOLOGY - KURIL,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01225,KHAN ELECTRONICS - GULISTAN,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-01223,G.S ENTERPRISE - PALTAN,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-00157,3G MOBILE TECHNOLOGY - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-04111,NETLINK COMPUTERS - MOTIJHEEL,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-00380,BANGLALION COMMUNICATION LTD,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01862,STATE UNIVERSITY OF BANGLADESH,Zakir Hossain,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-01201,SHAHNOOR ELECTRONICS - MOTIJHEEL,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-04922,M/S ZAKIR ELECTRONICS - GAZIPUR,MD. Shipon Ali,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-04641,SARGAM ELECTONICS - STADIUM MARKET,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-01398,NEW BUSINESS ASIA - TONGI,Saifullah Akndah,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01229,SKY COMPUTER - PALTAN,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-00089,CRYSTAL MARTIN APPAREL BD.LIMITED,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01885,RELIANCE TECHNOLOGY - SHANTINAGAR,Md. Akram Rashid,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-01815,SUR WATCH CO - PATUATULLY,Tulshi Kumar Saha,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-01394,LAPTOP BD - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01441,JNG TRADING - CHANDARA,MD. Shipon Ali,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-04503,FNA COMPUTER - STADIUM MARKET,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-01436,KHAN ENTERPRISE - GAZIPUR,MD. Shipon Ali,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00384,ADVENT TECHNOLOGY,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00334,S.B COMPUTERS,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-04445,MULTI BUSINESS AND IT SOLUTION - PALTAN,Zakir Hossain,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,70900.0,1,,False
ETLCUST-03773,SEBA COMPUTER - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-04193,SIMPEX CORPORATION - PALTAN,Md. Akram Rashid,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-02601,JALAL ENTERPRISE - DHAKA,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-04370,J A TRADERS - MOTIJHEEL,Zakir Hossain,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-01587,ANWAR ELECTRONICS AND COMPUTER WORLD - NWABPUR,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-01593,S.S ELECTRONICS - KERANIGONJ,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-01235,RAJU ENTERPRISE - PATUATULI,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-00462,R.N ELECTRONICS - GULISTAN,Md Kamrul Hasan Sabuz,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-01820,RUBEL ELECTRONICS - B.MOKARRAM,Tulshi Kumar Saha,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-01590,MITALI ELECTRONICS - KERANIGONJ,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,500000.0,0.0,1,0.0,True
ETLCUST-03925,JOBO COMPUTER CAREGARE - MUGDAPARA,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-01219,AMIT COMPUTERS - NAWABGONJ,Md. Akram Rashid,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-04042,NEW FAMOUS ELECTRONICS - NAWABPUR,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00478,SHILA ENTERPRISE - GULISTAN,Md Kamrul Hasan Sabuz,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-01222,LEADS CORPORATION LTD - MOTIJHEEL,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-02912,SHILA ELECTRONICS -GULISTAN,Md Kamrul Hasan Sabuz,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-01811,DAWAN ENTERPRISE - GULISTAN,Tulshi Kumar Saha,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-03103,JAKARIA ELECTRONICS - GULTISTAN,Noor Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,500000.0,0.0,1,0.0,True
ETLCUST-02979,CASH CUSTOMER - SHAMIM HOSSAIN,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,100000.0,0.0,1,0.0,True
ETLCUST-01890,SATKANIA ENTERPRISE - NAWABPUR,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-03759,NIROB ELECTRONICS 2 - GULISTAN,Md Kamrul Hasan Sabuz,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00481,NOBIN BANGLADESH - LALBAGH,Md Kamrul Hasan Sabuz,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-03124,RIDOY ELECTRONICS - NABABPUR,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-01588,RAZZAK ELECTRONICS - NAWABGANJ,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-01810,SCS COURIER SERVICE - FAKIRAPUL,Tulshi Kumar Saha,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00962,PAPIYA ELECTRONICS - NABABPUR,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-02954,MAKKA COMPUTER AND ELECTRONICS - GULISTAN,Noor Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-04330,NAZMA ELECTRONICS - MOTIJHEEL,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-01202,ARYAN ELECTRONICS - B.MOKARRAM,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-03118,LITON TRADING - GULISTAN,Noor Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-01897,SARKER COMPUTER AND ELECTRONICS - GULISTAN,Noor Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,150000.0,0.0,1,0.0,True
ETLCUST-04316,AFNAN ELECTRONICS - GULISTAN,Md Kamrul Hasan Sabuz,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-01221,CD PLUS - STADIUM,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-00459,RAZZAK ENTERPRISE - GULISTAN,Md Kamrul Hasan Sabuz,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-01589,POLY INTERNATIONAL - GULISTAN,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00961,ARAFAT ELECTRONICS - KERANIGONJ,Noor Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00933,SARKER IT BAZAR - GULISTAN,Noor Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00965,MOLLA TRADING -GULISTAN,Md Sha Amirul Islam,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-03165,SI-TECH COMPUTER - MOTIJHEEL,Zakir Hossain,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,1000000.0,0.0,2,0.0,True
ETLCUST-03744,MSP SOLUTION - PALTAN,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,10000.0,0.0,1,0.0,True
ETLCUST-01220,SPARROW TECHNOLOGIES LTD - MIRPUR,Md. Akram Rashid,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-03267,L R ENTERPRISE - GULISTAN,Md Kamrul Hasan Sabuz,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00479,ALFA ELECTRONICS - GULISTAN,Md Kamrul Hasan Sabuz,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-01895,DEST ENTERPRISE - STADIUM,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-00960,MASTER ELECTRONICS - GULISTAN,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00358,APPRO TECHNOLOGY - GULSHAN,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00090,IT WORLD - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00091,SILVER SHINE - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00092,COMPUTER ZONE - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00094,S.M. COMPUTER - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00106,AMIKINEE.COM - GULSHAN,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00108,ESSENTIAL CLOTHING LTD - GAZIPUR,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00111,NETWORK BAZAR - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00112,INDEX IT SERVICE - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00113,ISLAM TRADING CORPORATION - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00115,GLOBAL NETWORK SOLUTIONS BD - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00116,BONDHON ELECTRIC AND ELECTRONICS - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00326,EARTH COMPUTER FAIR - KHILKHET,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,3500.0,1,,False
ETLCUST-00347,HR COLLECTION - JFP,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00350,SYNCHRONOUS - J FUTURE PARK,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00357,HAFSA COMPUTER - BARIDHARA,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00360,MOMOTA COMPUTER - BADDA,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00361,COMPUTER SOLUTIONS INC. - BANANI,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00386,EPIC AIRWAYS LIMITED - UTTARA,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00387,BARCODE AUTOMATION LTD - BANANI,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00388,BANGLALINK DIGITAL COMMUNICATION LTD - MOHAKHALI,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01403,SECURITY SOLUTION TECHNOLOGY-SST - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01404,BISMILLAH COMPUTER - UTTARA,Saifullah Akndah,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01406,PRODIP COMPUTER - TONGI,Saifullah Akndah,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01409,ENAT SMART SECURITY - GAZIPUR,Md. Rahad,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01410,FAHIM TRADERS - KONABARI,MD. Shipon Ali,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01412,ELECTRO FAIR - KONABARI,MD. Shipon Ali,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01418,BONDHU ELECTRIC - TONGI,Saifullah Akndah,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,200000.0,0.0,1,0.0,True
ETLCUST-01715,MIN SHENG LINES BD LTD - MOHAKHALI,Tulshi Kumar Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01716,SHOPNO BORNO - MOHAKHALI,Tulshi Kumar Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01717,ABDULLAH AL MAHMUD,Tulshi Kumar Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01718,SEVERAL SERVICE - BADDA,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01719,NIKUNJA ONLINE - UTTARA,Dulal Sarker,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-01916,SIRAJGANJ ELECTRONICS - GAZIPUR,Md. Rahad,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-03068,SATATA ELECTRONICS AND FURNITURE - GAZIPUR,MD. Shipon Ali,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-03488,LINK INTERNATIONAL - BADDA,Jiku Saha,Mr. Ajit Kumar Dey ,CG - UTTARA,Uttara,0.0,0.0,0,,False
ETLCUST-00466,SWAN ELECTRONICS - GULISTAN,Md Kamrul Hasan Sabuz,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00469,BAR AWLIA ELECTRONICS - GULISTAN,Md Kamrul Hasan Sabuz,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00934,TAHASIN TRADERS - GULISTAN,Noor Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00937,MYNEE ELECTRONICS CO - GULISTAN,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00943,SHARMIN COMPUTERS - GULISTAN,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00944,SHAH ELECTRONICS - ZINZIRA,Shamim Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00947,TOHA ENTERPRISE - GULISTAN,Noor Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00950,DHAKA ENTERPRISE - GULISTAN,Noor Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00956,GREEN BANGLA COMPUTER - GULISTAN,Noor Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00963,S.M. TELECOM - GULISTAN,Noor Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-00966,FRISCON INTERNATIONAL - GULISTAN,Noor Hossain,Mr. Md. Kamrul Hasan ,CG - GULISTAN,Gulistan,0.0,0.0,0,,False
ETLCUST-01203,R.M.ASSOCIATES - FAKIRAPOOL,Zakir Hossain,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-01205,PREMIERTECH - PVT LIMITED - EASTERN PLUS,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-01207,GREAT TECHNOLOGIES - GULISTAN,Md. Sahedul Islam,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
ETLCUST-01213,DIAMOND ELECTRONICS - STADIUM,Nishan Datta,Mr. Md. Kamrul Hasan ,CG - MOTIJHEEL,Motijheel,0.0,0.0,0,,False
